bus_id,Pg,Qg
1069,6,6.84368
1069,6,6.84368
1815,2.16,6.39999
1815,1.28,3.99999
1046,13.8,-5.56
1606,46,11.9894
76,6,-1.63449
1612,44,-1.28169
1276,-1.06907e-08,0
1276,10.6,-3.80037
1396,2,0
1396,2,0
1288,10,0
489,8,-0.969663
489,4.10581e-09,-0.0162466
489,1.6,-0.969663
1678,6.2,16
1614,11.6,-3.50629
220,1.22,0.999999
133,25,7.94602
172,0,0
1266,1.66461e-07,0
877,2,-0.999978
877,7,2.90002
697,2.10663e-08,2
697,2.49321e-07,0.999995
1181,3.6,0
1181,10,0
2982,8.6,0
2982,10.5,0
310,1.4,2.38337
310,2.6,2.38337
2250,253.921,6.35291
2251,700,269.33
2253,4.6,2.37117
2254,4.6,2.37504
2255,5.4,3.49154
2257,17.2,11.811
2258,9.8,7.08478
2259,124,3.58887
2260,6.4,0.079918
2261,32,0.140617
2262,6.4,-1.32707
2263,6.4,-1.32725
2264,92,-22.326
2265,92,-22.3253
2266,92,34.2315
2267,18.4,32.8933
2268,92,62.7
2269,18.4,62.7
2270,935.5,99.9241
2271,976.47,97.8035
2272,972.51,107.912
2273,910,94.6449
2274,252,44.6101
2275,140,45.2554
2276,154,23.9225
2277,112,43.1445
2278,155,17.66
2279,11.6,-0.772475
2280,11.6,-0.303783
2281,11.6,-0.772405
2282,58,-0.221907
2283,58,-0.221325
2284,250,117.836
2286,139,-46.0977
2287,9.8,-14.2149
2289,49,-14.3522
2290,49,-14.3524
2291,6.4,-0.72887
2292,6.4,-0.162251
2293,942.4,166.193
2294,906,107.602
2295,930.39,170.634
2296,920.98,116.992
2297,1308,154.266
2298,1308,154.045
2299,7,0.309016
2300,7,0.309031
2301,7,0.309029
2302,35,1.74749
2303,7,1.74828
2304,35,1.74742
2305,20,-7.30999
2306,4,-7.30999
2307,1330,239.528
2309,1360,240.248
2310,1360,258.635
2311,18,53.82
2312,0,0
2313,0,0
2314,1.4,158.176
2315,240,109.25
2317,942.09,217.849
2318,285.852,-0.668928
2319,949.12,135.899
2320,233.12,36.8012
2321,1503,408.222
2322,1503,421.523
2323,1498,102.567
2324,1498,135.035
2325,125,3.36401
2326,8.5,-6.62634
2327,148.2,72.6905
2328,685,64.2249
2329,610,58.5972
2330,610,-34.3395
2331,663.465,47.5449
2332,3.6,-6.13951
2336,50,14.1303
2337,10,14.0353
2338,50,14.1267
2339,50,14.1286
2340,50,14.1266
2341,10,14.0364
2342,1000,195.087
2343,1000,195.042
2344,1000,194.682
2345,930,178.09
2346,57,-12.76
2348,11.4,-12.76
2349,301.01,20.7761
2350,21,8.25341
2351,294.532,18.9744
2352,230.06,-15.6182
2353,230.07,-15.6177
2354,920.04,80.1865
2355,927.07,81.7981
2356,6.4,6.54317
2357,1380,170.953
2358,340,-38.1752
2359,13,9.75123
2360,14,5.34714
2361,13,23.6181
2362,13,23.3549
2363,70,11.7136
2364,1308,124.338
2365,1308,196.618
2367,0,0
2368,451,57.6644
2369,36,-6.40204
2370,7.2,-6.39406
2371,947,292.937
2372,267,241.626
2373,947,293.439
2374,947,293.439
2375,947,292.725
2376,947,283.447
2377,125,132.48
2378,446,53.73
2379,120,-34.4987
2380,585,49.0342
2381,272,136.386
2382,57,-3.35935
2383,11.4,-3.31076
2385,6.2,0.101045
2386,31,-11.5176
2388,19.5,1.42244
2389,0,0
2390,7,6.12988
2391,7,6.12988
2392,7,11.4299
2393,35,6.12988
2394,235,3.36534
2395,47,10.25
2396,9.4,10.25
2397,14.6,14.0782
2398,69,14.7778
2399,15.2,13.6065
2400,15.5,14.1974
2401,6.2,0.859422
2402,6.2,0.858788
2403,6.2,0.857284
2404,10,-15.57
2409,250,1.44094
2410,250,6.65119
2411,3.8,0.201236
2412,3.8,0.201245
2413,115,-27.7543
2414,115,-28.1239
2415,122,-9.17999
2416,196,21.4279
2417,10.4,32.824
2418,52,33.0593
2419,185,28.1095
2420,185,28.6096
2422,205.139,-15.3645
2423,45.4,-19.4903
2424,45.4,-19.3949
2425,65,8.77206
2426,13,7.50405
2427,950,294.64
2428,237,246.776
2429,156,-10.5957
2430,191,25.981
2431,316,57.4421
2432,1360,174.051
2434,12.2,-24.22
2435,61,-24.22
2436,35,-10.1
2437,1380,335.389
2438,1380,346.718
2439,1380,368.925
2440,1290,427.521
2441,0.8,31.6658
2442,1380,252.249
2443,1380,262.288
2444,585,112.119
2445,262.674,49.441
2446,585,112.11
2447,585,104.72
2449,43,2.62198
2450,8.6,1.95425
2452,14,78.5
2453,0,0
2454,230,99.4329
2455,600.422,33.4619
2457,11.2,0.256132
2458,0,0
2459,23.1,2.26408
2460,4.62,2.01326
2461,262.105,27.3065
2462,41,7.41687
2463,80,-6.63
2464,80,-6.63
2465,16,-6.63
2466,6.4,-2.34649
2467,6.4,-2.34389
2468,6.4,-2.34794
2469,6.4,-2.34407
2470,180,18.6337
2471,36,-3.77555
2473,36,-3.54119
2474,6.4,-19.06
2475,6.4,-19.06
2477,6.4,-19.06
2478,6.4,-19.06
2481,44,-6.01
2482,6.2,5.11
2483,31,5.346
2484,0,0
2485,0,0
2486,0,0
2487,0,0
2489,84,-9.20808
2490,0,0
2491,0,0
2493,81,4.44204
2494,16.2,4.0253
2496,130,-18.18
2497,26,-18.18
2498,282,-12.4313
2499,1332,146.48
2500,150,166.37
2501,269.723,6.24716
2502,120,23.2366
2503,127,26.1822
2504,10,19.4517
2505,10,19.4575
2507,49,3.16349
2508,49,3.16412
2509,0,0
2510,0,0
2511,17,40.5441
2512,55,32.0855
2513,950.09,52.3342
2514,953.09,53.1368
2515,9.8,-0.138702
2516,9.8,-0.147086
2517,9.8,-0.147087
2519,161,19.9681
2520,32.2,17.6222
2521,32.2,17.6097
2523,156,18.5457
2524,19.8,-26.6072
2525,19.8,-26.6075
2526,99,-26.7195
2527,826.918,59.411
2528,836.868,55.6175
2529,834.886,55.2281
2530,713.786,79.1331
2531,185,6.56694
2532,185,8.26985
2533,185,62.324
2534,250,69.8234
2535,138,52.4361
2536,180,-18.873
2537,27.2,33.5383
2538,128,37.3455
