bus_id,Pg,Qg
5076,62.1345,-106
5084,141,71
5085,253,127
5086,189,95
5087,105,53
5093,0.9395,-11.5945
5093,0.484,-24.579
5094,0.36,-1.2
5094,0.0545,-2.4
5095,0.0545,-1.66052
5095,0.0325,-1.66052
5101,7.933,-29.2037
5108,5.4595,15.1309
5108,2.175,115.139
5109,3.727,14.965
5109,2.389,14.965
5114,296,148
5121,16,-8
5121,27,-14
5122,31.7597,-18
5122,13.4293,-9
5127,347,88.7477
5127,459,136.148
5133,101.473,51.9773
5133,29.5452,8.489
5133,64.8955,28.5537
5140,280,-140
5141,139,-70
5147,1.099,4.92333
5148,0.695,2.12483
5148,1.4145,2.54813
5149,0.4715,5.63596
5150,1.44,5.50657
5150,0.863,1.33554
5157,109,-55
5158,131,-66
5159,414,-207
5160,105,-53
5168,7.8625,135
5168,6.5035,188
5169,2.2535,145.011
5175,96,-35.8911
5182,20.8485,175.21
5183,20.2685,172.092
5189,2.583,3.3215
5190,1.277,2.16846
5198,22.805,116.968
5199,48.2625,172
5200,43.1075,122
5205,0.2835,3.6
5206,0.0745,112.215
5206,0.2155,35.7489
5206,7.243,22.2109
5206,9.3305,41.9796
5213,122,-61
5221,23.3385,73.041
5222,26.661,85
5230,4.9445,38.1482
5231,23.931,63.2175
5232,16.2345,58.5845
5233,14.136,46.8995
5234,12.4235,52.0843
5235,20.6815,58.4764
5242,0.9885,-3.6
5242,0.46,-4
5243,0.4255,-9.48646
5244,0.122,-44
5244,0.304,-49
5245,0.068,-5.6095
5250,2.68666,227.702
5254,38,19
5255,24.18,7.61732
5255,33.6731,127.453
5255,32.6974,105.893
5262,105,30.7871
5262,154,52.494
5263,147,63.5932
5270,74.5481,24.2721
5277,26.268,72.4722
5278,20.397,67.46
5284,4.0285,21.2818
5289,242,-121
5298,42.8065,299.265
6811,23.4565,107.908
6812,40.1225,107.908
6813,21.096,107.908
6818,2,3.6
6819,2,3.6
6819,3,2.573
6819,12,6
6827,223,112
6828,107,54
6829,183,92
6834,3,2
6834,4,2
6834,2,1.2
6840,54,-27
6841,46,-23
6846,34,19.853
6846,68,34
6854,2.453,-38.0233
6854,0.5285,-11.7252
6855,0.2765,-32.4595
6855,0.265,-6.3156
6860,39,-20
6862,4,-2
6862,1,-1.2
6862,2,-1.2
6862,4,-2
6867,2,3.6
6867,101,51
6867,67,34
6869,1,3.6
6869,3,3.6
6874,371,186
6874,324,162
6884,117,60.48
6885,38,60.48
6893,422,130.107
6894,4,0.315414
6899,4,2
6899,2,1.2
6899,4,2
6899,2,1.2
6899,2,1.2
6899,3,2
6899,5,3
6903,11.054,77
6903,20.6433,31
6903,10.74,67
6910,69,35
6915,17,9
6920,28,16.797
6920,6.3155,16.797
6924,0.0815,2.4
6924,0.1935,2.4
6924,4,2.4
6924,0.2215,2.4
6924,0.264,2.4
6924,0.093,2.4
6924,0.2065,2.4
6924,0.433,4
6924,0.1955,2.4
6929,16,8
6929,16,8
6937,4.4755,-17
6943,2.4355,-13
6950,122,-61
6958,41,29.645
6959,215,108
6964,6,18.197
6964,5.1535,18.197
6971,6,3
6972,20.6205,1.28692
6972,40.1511,6.74406
6973,4,2
6973,7,4
6974,32,16
6974,23,12
6975,43,22
6976,3,2
6981,3,-2
6981,4,-2
6987,16,15.206
6988,94,47
6993,9,-5
6993,5,-3
6997,1,-0.803878
6997,4,-1.56632
6997,1,-0.803878
6997,4,-1.56632
6997,4,-1.56632
6997,4,-1.56632
6997,1,-0.803878
6997,5,-2.54663
6997,2,-0.803878
6997,3,-1.56632
7002,38.5929,14.9943
7002,39.0731,15.6689
7003,3,3.6
7003,3,3.6
7004,2,2.41358
7010,36.8524,-2.20954
7010,35.8637,-2.39707
7015,2,1.2
7015,36,18
7021,18,-9
7021,22,-11
7026,19,-10
7032,95.7846,1.71766
7038,43,-22
7046,179,-90
7047,86,-43
7055,7.5095,55
7055,8.924,25
7056,4.505,18.545
7061,1.144,68
7061,0.752,19
7063,0.556,3.936
7063,1.3425,6
7063,0.423,3.936
7063,0.8965,5
7068,0.5005,-3
7074,29,-15
7081,12.0715,54
7082,0.0905,6.488
7088,3,-3.6
7088,3,-3.6
7089,4,-3.6
7089,3,-3.6
7090,1,-3.6
7090,4,-3.6
7091,4,-3.6
7091,4,-3.6
7099,20.687,89.923
7100,22.874,129
7101,38.771,95
7106,3,-2
7106,3,-2
7111,54.4915,0.774466
7111,57.3966,0.85487
7116,67,34
7116,31,26.88
7124,65.4173,28.1071
7129,67,34
7129,62,31
7139,103,-52
7140,66,-33
7146,19,-10
7152,11,0.686056
7152,9,0.478321
7153,2,0.602712
7158,8,7.066
7159,1,2.4
7159,4,2.4
7159,4,2.4
7159,2,2.4
7165,29.7464,5.22766
7165,34.1981,6.98331
7166,1,2.4
7171,15,-8
7171,11,-6
7171,10,-5
7171,4,-2
7178,55,-28
7179,76,-38
7180,10,-5
7180,1,-2.4
7181,3,-2.4
7188,30,-15
7189,5,-3
7196,96.1272,27.1951
7202,9,5
7202,2,1.2
7203,8,3.49319
7204,1,1.2
7205,2,1.2
7210,9,5
7210,19,10
7215,1,-2.4
7215,1,-2.4
7215,1,-2.4
7215,22,-11
7220,71,-36
7228,85.5907,-9.48534
7229,37.3242,-2.30424
7229,60.8157,-5.77251
7234,9.8395,44.258
7234,12.193,44.258
7239,61.2527,21.4502
7244,3,2.4
7244,12,6
7249,2.2795,22.396
7250,0.563,3
7255,15,14.976
7255,41,21
7255,87,44
7260,15,-8
7260,12,-6
7261,8,-4
7262,47.1367,-1.8992
7268,4,2
7268,1,1.2
7269,6,3
7269,2,1.2
7270,2,1.2
7275,17,12.518
7279,50,25.348
7279,8.70923,25.348
7279,7.04,26
7285,41.0522,-7.88394
7285,24.1551,-3.10887
7286,30.3767,-2.62983
7287,12,-6
7295,1.9755,-11
7295,3.3635,-6
7300,2,3.6
7300,5,3.6
7300,9,5
7300,5,3
7305,30,15
7305,33,17
7313,1.943,46
7313,5.4765,21
7314,1.778,14.167
7314,2.3345,14.167
7315,5.123,48
7315,5.661,19
7323,25,22.637
7324,85,43
7325,2,-2.4
7331,26,-13
7336,1,-2.4
7337,1,-2.4
7337,2,-1.2
7337,20,-10
7343,8.516,41
7351,106,53
7352,55,45.696
7353,302,151
7354,70,45.696
7355,121,61
7356,106,53
7357,46.4802,22.6381
7362,182,91
7362,56,28
7362,54,27
7370,8,4
7370,6,3
7371,8,4
7372,9,5
7373,14.5729,0.18254
7373,22.0183,0.619285
7374,17.0951,0.410187
7380,27,14
7380,46,23
7380,21,11
7387,95.7875,-2.34727
7392,21,24.058
7392,71,36
7399,69,35
7399,78,39
7401,6,3.6
7406,10,-6
7407,1,-2.4
7407,2,-2.4
7412,9,22.656
7419,25,13
7420,3.379,-5
7420,5.5065,-17
7425,73,37
7425,44,22
7425,131,66
7425,33,17
7429,16,-8
7433,3,3.6
7433,1,3.6
7433,2,2.4
7434,1,3.6
7434,3,3.6
7434,1,3.6
7440,10.504,-43
7445,12,-6
7452,93,47
7453,305,153
7454,97,49
7462,25.8295,155
7463,20.056,120.871
7464,39.311,120.871
7469,13,-7
7474,1.782,13.0223
7474,4.9055,12.1387
7475,5.633,15
7482,53.6146,16.1701
7483,3,3.6
7483,6,3.6
7484,22.3347,7.5375
7484,12.3965,3.35756
7485,4,3.6
7491,34,-17
7497,38,14.5437
7498,0.238,2
7498,1,1.069
8960,18.9632,0.116582
8960,60.431,0.844626
8961,65.0114,1.10926
8961,13.8795,0.0864421
8962,60,5.03611
8963,65.8874,1.2902
8969,7.359,-0.0619447
8975,6.821,3.08981
8975,19,0.286004
8976,0.1495,0.221295
8976,17,1.10675
8977,0.718233,0.313086
8982,17,9
8989,32.238,59.718
8990,28.087,71.6194
8991,33.532,79.2234
8997,108.084,6.38814
8997,3.594,0.663438
8998,32,1.72831
8998,3.56581,5.5355
8999,23.4596,1.37703
9005,58,1.8418
9013,153,7.97962
9014,109,55
9022,4.845,6.63646
9022,11.9995,1.29604
9023,2.597,9.86764
9024,11.0055,8.64918
9032,48.997,59.728
9033,40.5143,83.7047
9034,26.46,56.4843
9035,51.4905,61.6399
9041,43,1.6828
9046,0.0605,15.1425
9046,3.016,12.3298
9046,6.1455,2.99111
9046,0.1005,6.55528
9046,0.1075,0.760461
9046,63,7.41219
9046,0.0365,0.91905
9046,11.3348,3.29033
9046,27,1.48237
9046,0.2355,4.61745
9046,0.266,0.91905
9051,23,2.52105
9056,65,33
9066,82,41
9067,13,1.71191
9073,1.2015,1.16353
9073,88.6259,7.02615
9079,10.621,17.9492
9080,13.8745,16.8012
9086,10.6895,7.17676
9091,76.0813,18.7451
9096,13.724,7.42582
9097,109.457,9.86087
9098,40.5379,9.75201
9099,109.238,8.89833
9100,78,9.35621
9108,7.237,18.2655
9109,6.485,12.6939
9115,12.25,13.9487
9116,39.847,10.7919
9117,30.1515,16.2277
9123,49.1109,4.31409
9124,48.9367,2.48941
9132,53.0885,125.927
9138,44.9588,29.3257
9139,23.2347,1.74379
9145,44,5.76781
9146,73.6074,5.328
9152,17,2.09597
9158,32,16
9158,2,1.2
9163,199,19.0513
9168,40,20
9168,50,25
9168,74,37
9174,9,5
9181,101.853,23.6435
9182,63.5395,36.0966
9183,66.854,30.126
9189,118,-0.0227102
9194,25,13
9198,3.933,18.6619
9202,183,8.71868
9202,197,10.0818
9206,0.1695,-14
9207,36,-18
9207,2.8135,-20
9207,4.659,-49
9208,242,54.9169
9208,0.1715,79.3778
9208,0.241,48.9851
9214,103.482,-8.48407
9215,95.8022,-5.56736
9216,252.48,17.5113
9217,14.1874,0.698671
9217,25,0.295397
9225,2.207,-0.787854
9225,3.765,-0.787854
9226,8.871,-0.536792
9226,0.8525,-1.20689
9232,189,78.7848
9238,220,-25.5514
9238,197,-20.9019
9238,146,-11.5949
9242,0.077,-1.41557
9242,0.0545,-1.88381
9242,0.1825,-1.01389
9242,0.0595,-1.96831
9242,2.2585,-1.56426
9242,1.1745,-2.23287
9247,105.496,0.91229
9253,44.6645,64.3131
9254,43.9663,75.6392
9255,13.8135,72.3831
9260,69,35
9260,44,22
9260,89,45
9260,58,29
9268,14,3.21295
9269,23.1059,0.287757
9269,30.5889,0.459073
9270,34.9303,1.40614
9270,12.6417,0.22592
9271,23.6478,0.439968
9271,15.4463,0.236699
9272,18.6852,0.791714
9272,16.6858,0.642049
9273,18.7367,0.457826
9273,15.7533,0.370987
9274,15.6283,0.183365
9274,18.8685,0.286486
9282,381,-22.117
9288,14.382,2.49593
9289,19.378,4.72288
9290,23.0175,3.91765
9295,320.543,37.7929
9295,0.258,2.54215
9295,235,13.4652
9299,295,21.3077
9306,17.1095,105.759
9307,25.4765,104.839
9308,12.0765,120.06
9309,34.443,109.977
9314,7.1385,11.4929
9314,9.1235,4.25759
9314,110,3.58043
9319,9,4.99848
9319,6,2.99848
9320,24,3.16642
9320,29,4.77818
9326,23,0.917369
9326,6,0.0576513
9327,9,1.43531
9332,126,1.59471
9332,7.725,10.3782
9332,7.431,2.14068
9332,317.126,11.1627
10520,93,-0.807451
10520,80,-0.584892
10527,3,-1.28419
10527,1,-1.28419
10528,3,-1.14332
10528,3,-1.14332
10529,4,-0.512706
10529,9,-0.97139
10536,141,18.891
10541,0.661,-3.25551
10541,3,-3.25551
10541,8,-3.25551
10541,4,-3.25551
10545,3.8195,8.53398
10545,2.724,8.53398
10550,11,-6
10550,16,-8
10556,20.2818,0.281547
10556,25.4067,0.743365
10557,19.333,0.160632
10557,23.2653,0.224335
10558,16.2457,0.102652
10558,24.653,0.220803
10559,17.5168,0.353089
10559,19.7711,0.596663
10560,14.7379,0.206136
10560,22.2569,0.413581
10561,13.0345,0.0903605
10561,23.8627,0.361397
10566,50,25.6066
10572,54,-17.9431
10573,93,-8.18295
10579,52,3.82775
10586,38,0.560826
10587,51,1.21834
10594,12,-20.4
10602,324,37.5031
10603,376,49.2111
10604,777,80.1117
10605,589,63.5893
10606,430,52.1903
10607,397,51.6589
10612,47,6.60439
10612,116,1.33994
10619,5,-0.0941538
10619,3,-0.0941538
10620,1,-0.354299
10625,32,19.2
10625,59,30
10634,127,-47.5224
10635,165,-44.7856
10636,463,-23.5204
10641,52.1664,-2.27453
10641,83.6935,-5.45531
10641,109.484,-9.04016
10641,125.011,-11.3648
10645,13.493,23.0985
10645,49,6.71315
10645,12.466,10.7563
10645,3.1445,9.84858
10650,83.2995,0.274375
10655,30,-3.73693
10660,4,-2
10660,4,-2
10665,1,-1.2
10665,11,-6
10670,6,0.849044
10670,7,0.401145
10675,61,-4.32456
10681,78,-39
10688,52,1.52247
10688,73,3.0725
10693,56,20.9137
10698,83.2,0.0509577
10703,16,-21.6
10708,20,11.421
10713,34,-26.4
10718,78,-6.93135
10723,160,68.228
10727,2,2.40977
10727,3,2.40977
10727,1,2.40977
10727,2,2.40977
10727,1,2.40977
10727,4,2.40977
10727,2,2.40977
10727,4,2.40977
10727,4,2.40977
10727,1,2.40977
10727,2,2.40977
10732,82.6873,1.4521
10738,217,64.1993
10744,4,-2.9965
10744,3,-1.82486
10745,2,-2.4
10752,3,-2
10752,3,-2
10753,7,-4
10753,3,-2
10754,4,-2
10760,69,3.29016
10767,8.8935,12.4853
10767,4.2585,7.38526
10772,49,25
10772,22,13.947
10776,19,-9.19506
10783,8,-10.8
10783,14,-10.8
10784,6,-3
10785,24,-12
10785,51,-26
10791,3,-2
10791,3,-2
10796,432,211.691
10797,4,-21.6
10804,247.086,-46.773
10810,13.3595,7.21127
10811,16.3825,5.35334
10812,130.167,5.89056
10819,344.305,16.4887
10824,4.8445,7.13526
10824,102.827,6.50803
10828,15,4.11986
10834,24,-12
10834,11,-6
10835,4,-2.4
10836,4,-2
10837,1,-1.2
10842,5.95,146.797
10843,4.943,-65.7374
10843,5.483,-76.7657
10849,3,3.69839
10849,2,3.69839
10850,3,1.16066
10850,4,1.16066
10855,35,-18
10856,4,-2.4
10856,2,-1.2
10856,3,-2
10862,29,-3.46042
10862,11,-0.428654
10863,11,-1.59225
10863,13,-2.23075
10869,46,-16.9433
10875,2,-1.2
10875,3,-2
10876,2,-1.2
10876,1,-1.2
10877,2,-1.2
10877,1,-1.2
10878,2,-1.13811
10878,3,-1.93744
10884,3.129,-9
10890,1,-0.934579
10890,4,-0.934579
10891,3,-1.74666
10891,2,-1.74666
10892,1,-0.736812
10892,3,-0.736812
10898,3.8015,-2.35458
10903,150,-8.98867
10903,144,-8.29317
10903,7.333,-42.313
10903,39.5321,-39.0343
10907,608.398,52.4282
10908,0.3625,-4.42114
10908,0.6,-7.83663
10908,0.292,-4.42114
10908,172,-39.3714
10913,1635.14,43.9752
10914,1,10.8302
10914,27,13.7927
10919,226,7.30068
10923,287,-85.2507
10929,5,-4.8
10929,2,-7.2
10930,2,-7.2
10938,27.445,34.7744
10939,35.7805,23.7757
10940,23.568,44.6944
10941,51.9675,24.1023
10942,56.762,21.9112
10943,22.5675,32.2754
10949,2,4.34211
10949,58,3.62145
10957,32.9425,105.11
10958,12.1985,110.646
10959,56.3435,99.9895
10965,0.512,-7.2
10965,4,-7.2
10965,7,-7.2
10965,4,-7.2
10965,12,-7.2
10965,1.497,-7.2
10970,25,8.363
10970,50,11.3036
10971,2,-1.2
10977,3,-0.0308367
10977,1,-0.0111029
10978,2,0.0184617
10986,57,57.6
10987,139,70
10994,27.8827,0.185409
10994,58.8989,1.59947
10995,143.508,2.09068
10995,135.263,1.87327
11001,2.2335,10.1734
11001,6,0.857265
11007,111,7.0661
11012,280.063,-48.7285
11016,15,-8
11020,9,-5
11020,12,-6
11020,6,-3
11027,3.1315,-140.97
11027,675,-85.4711
11032,4,-2
11032,5,-3
11032,4,-2
11036,7.2185,16.7438
11042,7,6.02677
11042,6,6.02677
11043,2,5.06905
11043,4,5.06905
11044,2,10.1612
11044,2,10.1612
11045,2,0.279677
11045,2,0.279677
11046,3,0.0718325
11051,1.626,21.8295
11052,31,16
11059,23,-12
11059,31,-16
11060,37,-19
11066,11,-3.75147
11067,14,-2.82193
11072,2,1.2
11072,4,2
11072,1,1.2
11072,4,2
11072,1,1.2
11072,3,2
11072,12,6
11076,4,-4.6473
11076,2,-4.6473
11076,35,-4.6473
11082,6.1595,11.3275
11082,84,1.83026
11083,288.483,11.197
11090,145.654,41.362
11091,163.398,29.7954
11092,22.8934,0.549424
11099,291,23.492
11107,76,28.5104
11107,12,9.87531
11108,11,16.397
11108,34,17
11114,11.0175,8.04562
11115,3.75,3.36831
11120,2,3.128
11120,4,3.128
11120,3,3.128
11120,2,3.128
11125,27,8.41624
11125,0.1825,0.131502
11126,1,1.2
11126,0.219,1.2
11127,0.105,1.35486
11132,32.1359,0.420404
11132,40.1878,0.737248
11132,77.5007,5.02423
11132,36.2059,0.567781
11132,40.6829,0.737248
11132,39.2257,0.678305
11132,50.7534,1.14242
11136,1,0.11177
11136,3,0.11177
11136,4,0.11177
11136,4,0.11177
11136,50,17.2017
11140,43,-17.2103
11140,27,-9.54337
11140,37,-14.3117
11145,36.205,3.8015
11146,45.419,2.66287
11147,12.2015,1.07807
11147,28.7406,3.75755
11148,36.0658,6.83741
11148,22.5243,2.42614
11149,12.8504,0.740921
11149,34.0359,3.46908
11154,10.709,-1.42705
11160,398.133,7.29613
11165,8,0.707802
11165,18,-3.01054
11165,50,-15.7607
11165,8,0.707802
11172,22.9815,94.165
11177,4,2.64363
11177,2,2.64363
11177,1,2.64363
11177,4,2.64363
11177,4,2.64363
11182,62.6766,13.4334
11190,15.2295,0.132359
11191,504,21.4596
11192,25.429,0.143719
11193,15.4355,0.0816803
11200,38,19.7839
11207,15,2.81405
11212,8.5095,0.180524
11212,11.3495,1.73246
11218,405.679,4.15464
11219,405.145,6.66838
11220,404.488,15.8941
11226,15.2645,0.0998361
11226,26.5325,0.399303
11227,15.9291,0.459077
11227,22.3404,1.06866
11228,24.284,0.881063
11229,12.3258,0.0890645
11229,14.0735,0.109954
11230,1.70343,0.0738251
11230,1.19461,0.0328222
11231,0.400116,0.00865215
11237,7.4415,-2.65248
11243,12,-6
11249,44.3415,0.937158
11249,36.3431,0.639872
11250,25.7289,0.466554
11250,8.16721,0.0477901
11256,21,-0.949077
11256,5,0.215569
11257,4,0.0261033
11257,13,-0.972574
11258,1.7195,-2.93243
11258,9,-2.17105
13250,271.931,24.1349
13251,271.069,32.4107
13252,272.669,13.4295
13258,113.287,1.6948
13266,130,27.46
13267,162,21.5344
13268,407,37.6336
13269,79,24.2018
13270,200,35.6308
13271,60,13.4099
13271,63,14.9214
13272,0.699952,0.00864194
13277,4,-21.6
13277,21,-21.6
13283,342.121,-6.52685
13284,23,-14.4
13284,11,-14.4
13285,248,-105.078
13293,35.7535,278
13294,9.074,585
13295,19.7065,323
13296,32.524,459
13297,31.5605,96
13302,6,-2.03977
13302,7,-2.03977
13302,10,-2.03977
13302,0.532,-2.03977
13302,0.6205,-2.03977
13302,0.36,-2.03977
13307,105.942,9.8585
13313,11.4205,30.599
13319,11,-6
13323,614,135.412
13327,31,-16
13327,25,-13
13327,61,-31
13327,27,-14
13327,23,-12
13327,78,-39
13332,181.386,164
13333,260.583,146.62
13338,374,-26.7328
13343,41,-1.52191
13343,14,-0.00421357
13348,196.92,-112
13353,6.126,-0.145725
13353,101.246,-0.560683
13354,99.3387,15.5562
13354,5.816,5.79283
13360,414.321,41.5601
13361,373.616,130.317
13362,190,72.5683
13363,216.777,128.035
